"ENSEMBL","fc","adj.P.Val"
"ENSG00000137198",3.98290340036611,6.84534348427914e-07
"ENSG00000132965",-15.0045952207033,6.92354615074005e-07
"ENSG00000115457",-5.09562738843694,6.83879721538141e-07
"ENSG00000184640",-3.93358394082137,6.69291211865165e-07
"ENSG00000075884",-15.6971590562015,6.75890009341999e-07
"ENSG00000196954",-12.5029745535385,7.28362095959905e-07
"ENSG00000164307",-8.01456755303528,7.32011434696042e-07
"ENSG00000227706",3.77566571868698,6.75890009341999e-07
"ENSG00000100644",-8.05486406931109,7.28362095959905e-07
"ENSG00000113739",-16.8026110396,6.75311341238865e-07
"ENSG00000164403",5.48726959973294,7.32011434696042e-07
"ENSG00000213762",-5.65562932717118,7.56866566961423e-07
"ENSG00000162367",4.56287587116171,7.23720879678489e-07
"ENSG00000112559",-21.3138760685673,7.28362095959905e-07
"ENSG00000131378",-14.850169233998,7.32011434696042e-07
"ENSG00000125089",-17.4238535730055,7.32011434696042e-07
"ENSG00000166743",6.38782538642674,7.61022288374295e-07
"ENSG00000120029",-17.343075117927,6.99836032684978e-07
"ENSG00000133619",4.56201639036968,7.32011434696042e-07
"ENSG00000206178",11.8277468870226,7.23720879678489e-07
"ENSG00000112079",-3.44519965455331,7.23720879678489e-07
"ENSG00000285578",-9.3794053526635,7.66726740002849e-07
"ENSG00000160255",-5.12646894644474,7.59966977897449e-07
"ENSG00000103811",4.89340791771366,7.30256535331293e-07
"ENSG00000185909",5.89578243779053,7.56866566961423e-07
"ENSG00000188643",-12.1643176997392,7.63940871635213e-07
"ENSG00000129675",-6.75424141338595,7.68759178608952e-07
"ENSG00000166347",-29.2986735767145,7.61022288374295e-07
"ENSG00000136378",-9.36359566179026,7.6594482918548e-07
"ENSG00000107798",-17.3178662440716,7.50227024205323e-07
"ENSG00000136840",-3.60003403425277,7.59966977897449e-07
"ENSG00000172752",8.22950131068131,8.06335776698503e-07
"ENSG00000275342",-11.4610953200551,8.06335776698503e-07
"ENSG00000279669",7.05899328194026,7.61022288374295e-07
"ENSG00000023902",-4.12969703394096,7.63698875886996e-07
"ENSG00000181481",-14.7916855580532,7.65451703914379e-07
"ENSG00000076641",-15.3686101225308,8.24452884809195e-07
"ENSG00000130755",-6.80083563262804,7.66726740002849e-07
"ENSG00000135926",3.75909078083743,7.61022288374295e-07
"ENSG00000150967",4.17448375543957,8.06335776698503e-07
"ENSG00000005187",3.44635149473331,7.51823889479134e-07
"ENSG00000161940",-33.4028479909486,6.82353398595958e-07
"ENSG00000211445",3.42886759450829,7.88772064857407e-07
"ENSG00000080503",-6.55883975168743,8.14859631738094e-07
"ENSG00000165168",-6.24907064331502,8.52081454409661e-07
"ENSG00000147044",-13.1959478068414,8.09297938843494e-07
"ENSG00000082212",-3.62290475483385,7.99097005362462e-07
"ENSG00000187862",-21.4585219966355,7.6357819660257e-07
"ENSG00000135439",-11.9013262194047,8.54431687991109e-07
"ENSG00000128815",-10.9203252577957,8.56465254034569e-07
"ENSG00000198771",-5.50714052032427,7.78917278320158e-07
"ENSG00000043462",-29.2996567954661,6.91550221717126e-07
"ENSG00000070182",4.49626151670881,8.06335776698503e-07
"ENSG00000082014",5.18603159196834,8.61326817211445e-07
"ENSG00000139410",5.1569844377555,8.52081454409661e-07
"ENSG00000079156",4.30149317154214,8.38253172573097e-07
"ENSG00000198598",5.97088721098924,8.61326817211445e-07
"ENSG00000106665",-9.72116015884817,8.7118686840463e-07
"ENSG00000047644",-29.2274256476929,8.14540606686786e-07
"ENSG00000110042",-12.7062795706416,8.3036354293939e-07
"ENSG00000184489",3.18502553223681,8.0262616295793e-07
"ENSG00000196074",4.90443535102282,8.87096765495042e-07
"ENSG00000140332",5.06066049417284,8.65201824881675e-07
"ENSG00000157303",-17.9524469793106,8.06335776698503e-07
"ENSG00000143595",4.82532810681785,8.52081454409661e-07
"ENSG00000136931",3.75901164553249,8.79920530781767e-07
"ENSG00000067057",-3.07961396411646,8.35882170820566e-07
"ENSG00000069482",4.22043207063944,8.38253172573097e-07
"ENSG00000140044",-6.24582697871739,9.39900993000671e-07
"ENSG00000165959",-9.88027373680794,9.39900993000671e-07
"ENSG00000187867",6.49530815231437,9.09189199014786e-07
"ENSG00000138646",-15.1273054906567,9.18919840725508e-07
"ENSG00000196839",-3.40868286298304,8.7118686840463e-07
"ENSG00000132256",-5.6024895378398,9.39900993000671e-07
"ENSG00000161681",-6.94751510533831,9.39900993000671e-07
"ENSG00000179241",-8.73434331695635,9.50739880692912e-07
"ENSG00000284931",7.8763629645933,8.21317915354721e-07
"ENSG00000130511",3.18716135428295,8.52081454409661e-07
"ENSG00000137478",-6.62921892845584,9.50739880692912e-07
"ENSG00000143772",-12.1046484414317,9.20685986871706e-07
"ENSG00000115085",-6.92120906681557,9.1917934023301e-07
"ENSG00000119535",18.4424897484381,9.02129421666824e-07
"ENSG00000075618",3.58354149786139,8.35845090356867e-07
"ENSG00000083720",-11.9071373748257,9.50739880692912e-07
"ENSG00000137841",-5.30783160550894,9.50739880692912e-07
"ENSG00000188536",8.93664875346255,8.7483565253662e-07
"ENSG00000135905",-25.2137242627601,9.39900993000671e-07
"ENSG00000134986",-21.2299712737136,9.56376579004555e-07
"ENSG00000086289",-40.0802647251018,6.92354615074005e-07
"ENSG00000134516",-5.0895431840998,9.39900993000671e-07
"ENSG00000125384",-22.4081419297746,7.78917278320158e-07
"ENSG00000100077",-5.14620576421543,1.00833663495625e-06
"ENSG00000166275",5.51534854928479,1.00833663495625e-06
"ENSG00000213931",9.23541092095948,9.91535914961782e-07
"ENSG00000149328",8.41064048433518,1.00959399072901e-06
"ENSG00000214063",3.91951564158793,9.72662607102976e-07
"ENSG00000102265",9.7746238593697,9.62132933231593e-07
"ENSG00000153976",3.99926624366742,9.96508957210363e-07
"ENSG00000136147",-7.74303259954378,1.04486071202447e-06
"ENSG00000154146",-6.08922758999733,1.05070170867603e-06
"ENSG00000159217",3.707031880292,9.39900993000671e-07
"ENSG00000189229",11.6753974173715,1.05850641559475e-06
"ENSG00000141026",-3.37254912282574,9.81641823309226e-07
"ENSG00000117091",-27.7829060666195,9.39900993000671e-07
"ENSG00000164116",-14.5326212252736,9.99931617356806e-07
"ENSG00000172270",2.96179818522084,9.00589226390475e-07
"ENSG00000101230",-19.8533780578544,8.79763728614129e-07
"ENSG00000114374",-26.2590336807549,9.71744711227685e-07
"ENSG00000186818",-9.07947891494614,1.07995516088307e-06
"ENSG00000185989",-25.2299081932344,1.05706502396308e-06
"ENSG00000162836",-6.32735096025056,1.08926782868961e-06
"ENSG00000206140",9.53187197665787,1.07995516088307e-06
"ENSG00000259045",14.8821569435419,1.07460062569841e-06
"ENSG00000196739",-5.83208233487897,1.07995516088307e-06
"ENSG00000196155",4.21099258767843,1.01525554910652e-06
"ENSG00000065923",-9.815999149872,1.09770033924302e-06
"ENSG00000167646",7.78947672513809,1.09770033924302e-06
"ENSG00000164330",-8.94290372540004,1.06950114872522e-06
"ENSG00000148600",6.1527196131261,1.10149142376644e-06
"ENSG00000175806",-5.55184351374614,1.10149142376644e-06
"ENSG00000182957",-15.0347629238552,9.70382836905784e-07
"ENSG00000184986",-7.25458249422589,1.10913934977003e-06
"ENSG00000134954",-54.8885014507159,9.95558795541089e-07
"ENSG00000181418",-6.40884649810118,1.12823948945082e-06
"ENSG00000106948",-6.4549688486482,1.06950114872522e-06
"ENSG00000188290",6.03403043068167,1.09083472688439e-06
"ENSG00000131089",-8.7113312178771,1.15030779168391e-06
"ENSG00000187231",-10.3821805889433,1.14342627378862e-06
"ENSG00000198885",-12.4596470485751,1.15146807350018e-06
"ENSG00000147684",4.61100066360012,1.00321164101211e-06
"ENSG00000100503",-6.18802970828901,1.12849626363631e-06
"ENSG00000132204",6.34242783214856,1.14332256331541e-06
"ENSG00000145247",-11.0093798858158,1.16924505439822e-06
"ENSG00000125841",4.62366876377309,1.13127365225052e-06
"ENSG00000104219",-9.35927022402734,1.16924505439822e-06
"ENSG00000139318",-10.1961591981367,1.15328080584345e-06
"ENSG00000138796",-3.37795402378153,1.07995516088307e-06
"ENSG00000111335",-47.2483990686316,9.00589226390475e-07
"ENSG00000042286",4.07461016937631,1.09770033924302e-06
"ENSG00000100271",-14.8590321218705,1.09083472688439e-06
"ENSG00000262902",24.9031068653648,1.17407992000658e-06
"ENSG00000105559",3.90671969760211,1.07943356457003e-06
"ENSG00000143333",-5.86022780088198,1.14859008606186e-06
"ENSG00000136144",-8.28409332708276,1.19143971644371e-06
"ENSG00000132205",-5.88514649527948,1.18664728717246e-06
"ENSG00000205302",-5.25779171417223,1.11373826263288e-06
"ENSG00000173200",-17.6444383137131,1.1339886055912e-06
"ENSG00000168758",4.02747778376643,1.14230378454089e-06
"ENSG00000136732",3.40992270798074,1.07158007800513e-06
"ENSG00000165233",-4.32997463510064,1.18945373548966e-06
"ENSG00000110665",8.17718007141551,1.23945518483238e-06
"ENSG00000104691",4.06768328204392,1.15975691717666e-06
"ENSG00000162722",3.71745739848087,1.17448716775841e-06
"ENSG00000225972",11.5808162691205,1.15030779168391e-06
"ENSG00000100422",-4.82255484470149,1.17612844098741e-06
"ENSG00000171791",-8.07234413580261,1.26486146501818e-06
"ENSG00000157873",-4.58837094922878,1.21122459843551e-06
"ENSG00000104177",-7.23783454110202,1.2730573601512e-06
"ENSG00000286546",-10.3999365293476,1.26486146501818e-06
"ENSG00000228672",-8.8787285383251,1.25323329684784e-06
"ENSG00000149657",-3.70403318673733,1.16924505439822e-06
"ENSG00000081189",-5.4883868134907,1.20718597944698e-06
"ENSG00000117228",-13.5561115590925,1.18868166472471e-06
"ENSG00000117020",-11.5590859933833,1.26808217862976e-06
"ENSG00000134184",-22.6793326764741,1.14859008606186e-06
"ENSG00000156973",-7.37956544429133,1.30851934975262e-06
"ENSG00000146072",-16.7267746087733,1.22822940439862e-06
"ENSG00000085733",3.97644705866233,1.15975691717666e-06
"ENSG00000152778",-27.6602577777143,9.99931617356806e-07
"ENSG00000157827",-4.96941397051836,1.32450423323841e-06
"ENSG00000185304",4.92616970582492,1.31944266531698e-06
"ENSG00000242612",-3.18507220183794,1.19143971644371e-06
"ENSG00000007129",-21.9062059601985,1.19730222126691e-06
"ENSG00000167772",12.6687977224563,1.34375000142035e-06
"ENSG00000204642",-9.40031591439134,1.34734030244879e-06
"ENSG00000119900",-28.9177004177244,1.22822940439862e-06
"ENSG00000260027",8.23685358943351,1.37999499119937e-06
"ENSG00000205436",6.98436244519472,1.34734030244879e-06
"ENSG00000057704",-11.2697973007953,1.36162183856933e-06
"ENSG00000114554",4.08621850102846,1.26486146501818e-06
"ENSG00000153404",-7.3617513200272,1.37938247347557e-06
"ENSG00000204389",3.6121861285673,1.17448716775841e-06
"ENSG00000162894",-11.2555897959447,1.34375000142035e-06
"ENSG00000182179",-8.33715494408755,1.36508682603555e-06
"ENSG00000171056",-21.4113196315586,1.24819092803808e-06
"ENSG00000105255",-6.48635406254962,1.3657156867217e-06
"ENSG00000167994",3.82418346199195,1.34734030244879e-06
"ENSG00000121413",-10.4483854498333,1.3657156867217e-06
"ENSG00000181191",-4.78611997593668,1.3975070297053e-06
"ENSG00000187627",5.71800344288304,1.39607327899592e-06
"ENSG00000147251",-7.23293945705208,1.42412730304518e-06
"ENSG00000055118",3.76816588518014,1.19730222126691e-06
"ENSG00000104936",3.99084220462237,1.33322877458893e-06
"ENSG00000223609",6.38890877924353,1.34280570124501e-06
"ENSG00000143344",-26.1923595560667,1.16306773279081e-06
"ENSG00000179344",-11.986799037209,1.42708526260839e-06
"ENSG00000109906",5.042965117031,1.3975070297053e-06
"ENSG00000128268",4.6908424747857,1.34375000142035e-06
"ENSG00000105122",-6.68449375377595,1.45163140315562e-06
"ENSG00000100906",-3.58055334146282,1.39607327899592e-06
"ENSG00000197694",-6.21198871902915,1.34757845122861e-06
"ENSG00000175197",4.22647697255938,1.41259273526306e-06
"ENSG00000131016",-5.32130193642104,1.36162183856933e-06
"ENSG00000256269",3.52248684141883,1.27542680472106e-06
"ENSG00000175832",3.90221698559642,1.39607327899592e-06
"ENSG00000108679",-6.70601425413968,1.42412730304518e-06
"ENSG00000172164",-13.6195521557882,1.47518593204874e-06
"ENSG00000185818",4.43459224423347,1.4020610246674e-06
"ENSG00000184588",-27.3409098315886,1.19685242594685e-06
"ENSG00000139194",3.66074577685909,1.3657156867217e-06
"ENSG00000129991",9.98624982807038,1.43485938037085e-06
"ENSG00000155629",-14.581401532549,1.45163140315562e-06
"ENSG00000175048",3.21101339590767,1.39757681249315e-06
"ENSG00000125968",6.14095231505492,1.51594082733331e-06
"ENSG00000112297",-21.074964474176,1.44616778419164e-06
"ENSG00000197766",4.9380136217902,1.38071028503345e-06
"ENSG00000115902",-6.68381836468636,1.53604671392557e-06
"ENSG00000102221",-7.51295747893195,1.52776521524083e-06
"ENSG00000248527",4.21223366240911,1.29538925890549e-06
"ENSG00000126088",4.11093636269844,1.29862725490544e-06
"ENSG00000128683",6.43542088046463,1.53433769557745e-06
"ENSG00000229344",8.25066736794433,1.3975070297053e-06
"ENSG00000236081",8.36854294415804,1.52376566594137e-06
"ENSG00000086506",6.00198992483907,1.3975070297053e-06
"ENSG00000130590",-4.73078478596381,1.53639776662143e-06
"ENSG00000275832",-17.5224677548417,1.55259630191116e-06
"ENSG00000181085",5.62926243641175,1.53604671392557e-06
"ENSG00000106258",7.71734559869225,1.46972554965473e-06
"ENSG00000185630",5.56165283016887,1.53433769557745e-06
"ENSG00000176170",4.71520000708616,1.42412730304518e-06
"ENSG00000010295",-8.23354563597936,1.59481576732036e-06
"ENSG00000160460",5.15021417413826,1.57650085890288e-06
"ENSG00000171700",-3.53040201997184,1.43900409077135e-06
"ENSG00000133985",-34.643435845051,1.07995516088307e-06
"ENSG00000112294",-4.35108468279634,1.51594082733331e-06
"ENSG00000138764",-9.73552137044762,1.62859531648095e-06
"ENSG00000167984",-11.423558790292,1.6035528922569e-06
"ENSG00000111144",-3.28148794941656,1.47457447923938e-06
"ENSG00000111801",-16.0608645654459,1.51594082733331e-06
"ENSG00000145391",-6.04931641858635,1.58250664512573e-06
"ENSG00000140563",-30.7438792869406,1.38407314474538e-06
"ENSG00000136167",-3.81874468832062,1.3975070297053e-06
"ENSG00000184545",15.9537342324307,1.46972554965473e-06
"ENSG00000106772",-28.0614264776566,1.19730222126691e-06
"ENSG00000147905",-4.53339909918021,1.4020610246674e-06
"ENSG00000146530",4.42853750447115,1.62705669684876e-06
"ENSG00000154127",-18.6859544623939,1.58250664512573e-06
"ENSG00000164604",7.61321839258899,1.6410944554394e-06
"ENSG00000151883",-24.3009434587206,1.51172597901886e-06
"ENSG00000279579",9.95535536492774,1.69882603443041e-06
"ENSG00000278558",7.45814240538593,1.70051571514521e-06
"ENSG00000147872",4.64096259826354,1.58250664512573e-06
"ENSG00000101265",-5.32592552708028,1.62193448743642e-06
"ENSG00000022567",4.88048461350421,1.68499325335543e-06
"ENSG00000131435",7.33066134334159,1.70779095695191e-06
"ENSG00000204252",-13.3558111698315,1.72064930974293e-06
"ENSG00000127084",-5.11716149927226,1.62705669684876e-06
"ENSG00000174080",6.21970634384274,1.68499325335543e-06
"ENSG00000107140",-3.99579733112035,1.67419400591075e-06
"ENSG00000182162",-9.04568222173448,1.7165508394343e-06
"ENSG00000197172",3.83959809636428,1.58250664512573e-06
"ENSG00000091136",4.17818049961254,1.69667791638717e-06
"ENSG00000120280",-14.3744086756711,1.61688206811363e-06
"ENSG00000111817",-13.1634152016541,1.60096601814069e-06
"ENSG00000198720",-4.97418657420278,1.7130816870906e-06
"ENSG00000111371",-3.96779074046092,1.57650085890288e-06
"ENSG00000021300",-13.0228979310909,1.65747810145619e-06
"ENSG00000129951",7.04945433560691,1.59556226501723e-06
"ENSG00000164253",-4.43455968264687,1.63312946290572e-06
"ENSG00000176845",5.73661826337258,1.73954034565323e-06
"ENSG00000133056",-10.2420102628145,1.77972478321911e-06
"ENSG00000117266",-11.0716993710202,1.76906089279496e-06
"ENSG00000166073",-11.9752030837245,1.75396765256813e-06
"ENSG00000054965",-5.09259213551919,1.74316399325359e-06
"ENSG00000225630",5.19621154209197,1.51254638178943e-06
"ENSG00000170476",-5.2398450930168,1.62705669684876e-06
"ENSG00000095739",5.59086099836559,1.80712573638146e-06
"ENSG00000131979",-13.4123534868397,1.86145592222525e-06
"ENSG00000179431",-4.45597779884938,1.76584905344581e-06
"ENSG00000182568",-29.8839793982969,1.38407314474538e-06
"ENSG00000107077",-4.94648355651784,1.80712573638146e-06
"ENSG00000240065",-3.83913957852499,1.62705669684876e-06
"ENSG00000075234",4.30084062616796,1.76584905344581e-06
"ENSG00000187764",-8.16512754507369,1.83658702720092e-06
"ENSG00000028203",-3.52040265778369,1.77972478321911e-06
"ENSG00000198915",4.09531964318575,1.74016164909897e-06
"ENSG00000171843",4.03731849768555,1.77972478321911e-06
"ENSG00000163872",-4.05409807102932,1.72890523374554e-06
"ENSG00000162373",-14.9578615332972,1.76584905344581e-06
"ENSG00000204060",-4.97672693013018,1.90765559139081e-06
"ENSG00000116604",-4.97469857141908,1.72146344782933e-06
"ENSG00000165716",-3.26561782599607,1.72726424461457e-06
"ENSG00000022556",3.48974302424837,1.71965597046456e-06
"ENSG00000130844",-10.4715202139811,1.91732633190982e-06
"ENSG00000101439",3.69254480427134,1.70028964449859e-06
"ENSG00000148288",4.57806858681875,1.76584905344581e-06
"ENSG00000123360",-5.07600738502205,1.90629665631619e-06
"ENSG00000179348",4.02221285464267,1.70779095695191e-06
"ENSG00000198134",-5.20282856620002,1.83658702720092e-06
"ENSG00000066294",-7.70821499509848,1.90765559139081e-06
"ENSG00000155465",-7.93190400331173,1.92906377524484e-06
"ENSG00000205542",-2.97479015928063,1.59498949204953e-06
"ENSG00000138180",-5.0285801369457,1.86051031743583e-06
"ENSG00000136295",-7.07218622961462,1.80488413725759e-06
"ENSG00000197951",-5.50446576103396,1.96113481502077e-06
"ENSG00000010810",-4.35521147125411,1.91008602145052e-06
"ENSG00000144749",-29.969470801658,1.74016164909897e-06
"ENSG00000215788",3.62165305485163,1.83053311188129e-06
"ENSG00000171867",-21.3118832344503,1.80712573638146e-06
"ENSG00000167972",5.42227360151692,1.9237516309324e-06
"ENSG00000074370",-3.39392842000886,1.70779095695191e-06
"ENSG00000137642",-15.6481243007879,1.99639284862932e-06
"ENSG00000249859",3.15786661730316,1.74097275865601e-06
"ENSG00000163840",-9.73701360381704,2.00193226798458e-06
"ENSG00000118785",-24.8332966901315,1.90765559139081e-06
"ENSG00000197283",-3.74020018964843,1.8677165799196e-06
"ENSG00000259803",8.28575545019271,1.9755875377553e-06
"ENSG00000124839",-7.54915163101699,2.00258771727282e-06
"ENSG00000010818",-10.2953676658492,2.01384008636898e-06
"ENSG00000004866",4.02663800285465,1.93982935575678e-06
"ENSG00000184887",-6.32877802598978,2.01165558640669e-06
"ENSG00000138496",-8.2795553668402,2.01384008636898e-06
"ENSG00000124570",5.41784368516515,1.74016164909897e-06
"ENSG00000019144",4.23021537114053,1.94320429563989e-06
"ENSG00000007237",-8.63278997891669,2.03803858144624e-06
"ENSG00000073331",-10.7125791402157,1.99639284862932e-06
"ENSG00000008196",5.07542197626073,1.9755875377553e-06
"ENSG00000030419",-4.83856530476683,2.00258771727282e-06
